,week_start_date,L2,O_SALE,O_UNIT,M_ON_DIS_TOTAL_SPEND,M_OFF_DIS_TOTAL_SPEND,M_SEARCH_SPEND
3469,1/27/2025,BANANAS PINEAPPLES,19798680.68,33876798.19,0.00,0.00,0.00
3470,1/27/2025,,430.33,23.00,0.00,0.40,0.00
3471,1/27/2025,STONE FRUIT,1007937.07,1245995.21,0.00,0.00,0.00
3472,1/27/2025,POTATOES ONIONS GARLIC,35636386.73,15235087.35,0.00,0.00,14089.44
3473,1/27/2025,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
3474,1/27/2025,SANDWICHES AND SALADS,2569050.19,809601.00,1599.80,1112.92,630.00
3475,1/27/2025,AVOCADOS L2,12815726.67,10575395.22,0.00,0.00,5530.00
3476,1/27/2025,TOMATOES,20446092.82,10939776.80,1359.19,0.00,45010.93
3477,1/27/2025,APPLES PEARS CHERRIES,22267481.22,7361330.37,0.00,0.00,11898.07
3478,1/27/2025,STRAWBERRIES,19319445.45,4735549.77,0.00,0.00,0.00
3479,1/27/2025,DEPT LEVEL SALES,54947.65,11263.65,0.00,0.00,0.00
3480,1/27/2025,D94 MISC L2,131.52,96.00,0.00,0.00,0.00
3481,1/27/2025,TROPICALS,6632436.45,4054377.70,0.00,0.00,0.00
3482,1/27/2025,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
3483,1/27/2025,CUT FRUIT,14261310.79,3282444.63,6759.15,3338.77,26530.19
3484,1/27/2025,MELONS,3411669.64,708159.74,0.00,0.00,0.00
3485,1/27/2025,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
3486,1/27/2025,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
3487,2/3/2025,STONE FRUIT,1100066.23,1371699.98,0.00,0.00,0.00
3488,2/3/2025,PRODUCE L2,289817.62,134662.00,70.12,0.00,109.78
3489,2/3/2025,D94 MISC L2,154.30,110.00,0.00,0.00,0.00
3490,2/3/2025,APPLES PEARS CHERRIES,21961081.49,7221719.74,0.00,0.00,15008.31
3491,2/3/2025,POTATOES ONIONS GARLIC,36819215.80,15706694.76,0.00,0.00,10543.97
3492,2/3/2025,TROPICALS,6810086.80,4081485.29,0.00,0.00,0.00
3493,2/3/2025,TOMATOES,21476783.46,11405176.14,1648.90,0.00,47511.88
3494,2/3/2025,STRAWBERRIES,22432356.96,5454269.51,0.00,0.00,0.00
3495,2/3/2025,,39.96,2.00,0.00,0.00,0.00
3496,2/3/2025,FLORAL,11362515.47,1275856.00,0.00,0.00,0.00
3497,2/3/2025,COOKING VEGTABLES,35557576.29,19275018.47,0.00,164.90,0.22
3498,2/3/2025,PR PRODUCE,0.00,0.00,0.00,0.00,0.00
3499,2/3/2025,CITRUS,32286486.74,22356918.44,25.69,2391.11,9729.00
3500,2/3/2025,DEPT LEVEL SALES,83146.50,9857.09,0.00,0.00,0.00
3501,2/3/2025,TRUCK VEG CHILIS,32752574.92,24538478.22,318.54,257.16,418.47
3502,2/3/2025,GRAPES L2,17177000.46,7909244.28,0.00,0.00,0.00
3503,2/3/2025,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
3504,2/3/2025,PACKAGED VEGETABLES,29711979.24,10469595.24,7835.71,34728.25,40611.77
3505,2/3/2025,BANANAS PINEAPPLES,20299783.93,34781334.25,0.00,0.00,0.00
3506,2/3/2025,SANDWICHES AND SALADS,4959359.05,1554069.00,1274.17,1028.63,630.00
3507,2/3/2025,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
3508,2/3/2025,CUT FRUIT,16795413.01,3653261.82,5624.92,3085.88,27709.59
3509,2/3/2025,VAV MUSHROOMS DDV,18753991.82,5805468.22,19974.40,51781.27,77911.95
3510,2/3/2025,MIXED BERRIES,18309188.20,3997912.00,0.00,0.00,0.00
3511,2/3/2025,AVOCADOS L2,13637970.76,11568865.19,0.00,0.00,790.00
3512,2/3/2025,MELONS,4173622.95,861299.37,0.00,0.00,0.00
3513,2/10/2025,MELONS,3776943.11,792917.38,0.00,0.00,0.00
3514,2/10/2025,COOKING VEGTABLES,32781250.57,17455422.61,0.00,162.80,0.44
3515,2/10/2025,BANANAS PINEAPPLES,19200286.58,33015631.10,0.00,0.00,0.00
3516,2/10/2025,,179.82,9.00,0.00,0.00,0.00
3517,2/10/2025,D94 MISC L2,84909.37,13001.36,0.00,0.00,0.00
3518,2/10/2025,PR PRODUCE,0.00,0.00,0.00,0.00,0.00
3519,2/10/2025,PACKAGED VEGETABLES,28012479.33,9811064.11,6280.81,30990.93,40213.72
3520,2/10/2025,CITRUS,30408933.03,20543399.94,33.03,3739.16,10801.00
3521,2/10/2025,FLORAL,86425207.10,6994126.00,0.00,0.00,0.00
3522,2/10/2025,GRAPES L2,15708451.17,7435546.85,0.00,0.00,0.00
3523,2/10/2025,TRUCK VEG CHILIS,30344521.14,22651057.32,115.16,100.94,458.32
3524,2/10/2025,AVOCADOS L2,11983969.26,9819380.82,0.00,0.00,0.00
3525,2/10/2025,CUT FRUIT,14717576.61,3292867.78,4801.67,2777.90,27612.44
3526,2/10/2025,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
3527,2/10/2025,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
3528,2/10/2025,VAV MUSHROOMS DDV,16464064.19,5185083.89,9234.35,21453.47,52365.13
3529,2/10/2025,SANDWICHES AND SALADS,5892266.16,1851389.00,1015.54,925.97,630.00
3530,2/10/2025,STONE FRUIT,1166811.94,1454876.17,0.00,0.00,0.00
3531,2/10/2025,MIXED BERRIES,17859992.10,3832442.00,0.00,0.00,0.00
3532,2/10/2025,STRAWBERRIES,24025742.83,6302559.98,0.00,0.00,0.00
3533,2/10/2025,PRODUCE L2,309870.20,153925.00,68.45,0.00,108.95
3534,2/10/2025,TOMATOES,19719917.19,10471942.07,1995.59,0.00,48706.90
3535,2/10/2025,APPLES PEARS CHERRIES,20910957.98,6847927.27,0.00,0.00,13404.56
3536,2/10/2025,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
3537,2/10/2025,POTATOES ONIONS GARLIC,35832184.58,15273147.20,0.00,0.00,13941.76
3538,2/10/2025,TROPICALS,6336609.95,3712887.85,0.00,0.00,0.00
3539,2/10/2025,DEPT LEVEL SALES,134250.57,14874.25,0.00,0.00,0.00
3540,2/17/2025,STONE FRUIT,1256597.28,1571698.63,0.00,0.00,0.00
3541,2/17/2025,COOKING VEGTABLES,34293933.85,18220500.96,0.00,203.58,1.02
3542,2/17/2025,FLORAL,5775390.87,708029.00,0.00,0.00,0.00
3543,2/17/2025,VAV MUSHROOMS DDV,17285754.02,5423391.45,6327.46,18661.66,50580.19
3544,2/17/2025,MELONS,3835299.20,816537.78,0.00,0.00,0.00
3545,2/17/2025,CUT FRUIT,14667306.92,3372244.25,3468.57,2102.54,28010.98
3546,2/17/2025,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
3547,2/17/2025,AVOCADOS L2,12652605.77,10215084.65,0.00,0.00,0.00
3548,2/17/2025,D94 MISC L2,85696.17,13530.33,0.00,0.00,0.00
3549,2/17/2025,DEPT LEVEL SALES,58886.68,11759.08,0.00,0.00,0.00
3550,2/17/2025,PRODUCE L2,302281.26,147721.00,62.48,0.00,109.35
3551,2/17/2025,APPLES PEARS CHERRIES,21157758.62,7049054.86,0.00,0.00,9691.76
3552,2/17/2025,TOMATOES,20156824.84,10843567.43,1979.47,0.00,44726.90
3553,2/17/2025,SANDWICHES AND SALADS,6195771.10,1940311.00,567.46,700.85,840.00
3554,2/17/2025,TRUCK VEG CHILIS,32432471.73,24138547.85,0.00,0.00,471.74
3555,2/17/2025,STRAWBERRIES,18708479.77,5056186.00,0.00,0.00,0.00
3556,2/17/2025,BANANAS PINEAPPLES,19949017.35,34310263.79,0.00,0.00,0.00
3557,2/17/2025,MIXED BERRIES,19024750.64,4071316.00,0.00,0.00,0.00
3558,2/17/2025,CITRUS,32231526.61,21778206.22,35.90,3657.45,9670.00
3559,2/17/2025,POTATOES ONIONS GARLIC,37121237.49,16300302.17,0.00,0.00,13195.48
3560,2/17/2025,GRAPES L2,16721651.59,7914666.71,0.00,0.00,0.00
3561,2/17/2025,,39.96,2.00,0.00,0.00,0.00
3562,2/17/2025,TROPICALS,6840432.95,4183532.03,0.00,0.00,0.00
3563,2/17/2025,PACKAGED VEGETABLES,29375725.54,10264168.39,3550.74,28682.01,43974.56
3564,2/24/2025,PACKAGED VEGETABLES,30023738.00,10271008.45,120.24,28306.61,53679.50
3565,2/24/2025,AVOCADOS L2,13109134.29,10614332.65,0.00,0.00,0.00
3566,2/24/2025,CUT FRUIT,15880317.60,3642755.22,1839.73,0.00,30945.92
3567,2/24/2025,TROPICALS,6960941.61,4400146.13,0.00,0.00,0.00
3568,2/24/2025,APPLES PEARS CHERRIES,21219330.15,7095412.41,0.00,0.00,8522.78
3569,2/24/2025,BANANAS PINEAPPLES,20440321.40,34903484.80,0.00,0.00,0.00
3570,2/24/2025,DEPT LEVEL SALES,53218.89,8930.49,0.00,0.00,0.00
3571,2/24/2025,STONE FRUIT,1690268.53,2141757.27,0.00,0.00,0.00
3572,2/24/2025,SANDWICHES AND SALADS,6424323.05,2060492.00,0.09,0.00,1740.00
3573,2/24/2025,COOKING VEGTABLES,34355002.58,18022090.32,0.00,84.14,0.39
3574,2/24/2025,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
3575,2/24/2025,,0.00,0.00,0.00,0.00,0.00
3576,2/24/2025,MELONS,4500777.94,957807.22,0.00,0.00,0.00
3577,2/24/2025,CITRUS,33008899.01,22061228.93,1167.90,3739.49,10577.31
3578,2/24/2025,GRAPES L2,17580802.41,8361719.47,0.00,0.16,0.00
3579,2/24/2025,STRAWBERRIES,18606444.41,4988696.00,0.00,0.00,0.00
3580,2/24/2025,TOMATOES,20720370.00,11072682.80,1547.27,0.00,42638.89
3581,2/24/2025,D94 MISC L2,89935.41,14481.15,0.00,0.00,0.00
3582,2/24/2025,POTATOES ONIONS GARLIC,35390530.26,15735140.74,0.00,0.00,8209.66
3583,2/24/2025,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
3584,2/24/2025,FLORAL,6796839.82,844659.00,0.00,0.00,0.00
3585,2/24/2025,MIXED BERRIES,19384605.47,4149086.00,0.00,0.00,0.00
3586,2/24/2025,PRODUCE L2,274551.98,129151.00,49.28,0.00,100.22
3587,2/24/2025,TRUCK VEG CHILIS,32907519.13,24412901.88,0.00,0.00,164.77
3588,2/24/2025,VAV MUSHROOMS DDV,17458881.94,5393550.12,5815.54,16698.83,50448.85
3589,3/3/2025,STRAWBERRIES,19617629.13,5244204.00,0.00,0.00,0.00
3590,3/3/2025,SANDWICHES AND SALADS,6442061.78,2178080.00,0.00,0.00,840.00
3591,3/3/2025,STONE FRUIT,1740461.76,2186441.56,0.00,0.00,0.00
3592,3/3/2025,DEPT LEVEL SALES,56214.94,11150.85,0.00,0.00,0.00
3593,3/3/2025,CITRUS,33701801.34,22838317.52,10039.69,3053.78,11023.65
3594,3/3/2025,TOMATOES,21225133.14,11429226.47,619.45,0.00,43508.88
3595,3/3/2025,PACKAGED VEGETABLES,30811580.69,10503869.58,0.00,43901.28,37014.72
3596,3/3/2025,GRAPES L2,18017127.25,8626103.32,0.00,299.22,0.00
3597,3/3/2025,BANANAS PINEAPPLES,20742805.82,35497801.65,0.00,0.00,0.00
3598,3/3/2025,,0.00,0.00,0.00,0.00,0.00
3599,3/3/2025,PRODUCE L2,252530.59,102406.00,0.00,0.00,64.89
3600,3/3/2025,FLORAL,7217250.95,913609.61,0.00,0.00,0.00
3601,3/3/2025,VAV MUSHROOMS DDV,18168804.02,5582295.19,5533.03,14675.59,42945.93
3602,3/3/2025,MIXED BERRIES,20780869.15,4110553.00,0.00,0.00,0.00
3603,3/3/2025,CUT FRUIT,16643228.77,3816058.27,2106.71,0.00,31614.98
3604,3/3/2025,APPLES PEARS CHERRIES,21429364.51,7029007.03,0.00,0.00,10198.37
3605,3/3/2025,D94 MISC L2,71764.94,11697.56,0.00,0.00,0.00
3606,3/3/2025,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
3607,3/3/2025,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
3608,3/3/2025,AVOCADOS L2,13173514.43,10583220.37,0.00,0.00,0.00
3609,3/3/2025,MELONS,4624453.29,979460.72,0.00,0.00,0.00
3610,3/3/2025,TRUCK VEG CHILIS,34296112.25,25540096.23,0.00,0.00,0.00
3611,3/3/2025,COOKING VEGTABLES,35264923.28,18485773.21,0.00,90.01,23.61
3612,3/3/2025,TROPICALS,7049751.31,4629591.55,0.00,0.00,0.00
3613,3/3/2025,POTATOES ONIONS GARLIC,37196218.29,16499772.30,0.00,0.00,1829.13
3614,3/3/2025,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
3615,3/10/2025,PACKAGED VEGETABLES,30737085.46,10431709.73,270.84,42090.92,49080.04
3616,3/10/2025,,0.00,0.00,0.00,0.00,0.00
3617,3/10/2025,APPLES PEARS CHERRIES,21187974.23,6965978.37,0.00,0.00,8286.64
3618,3/10/2025,TRUCK VEG CHILIS,34462339.77,26930993.34,0.00,0.00,0.00
3619,3/10/2025,COOKING VEGTABLES,34604688.80,18576386.69,94.00,91.34,41.95
3620,3/10/2025,STRAWBERRIES,21650318.76,5282552.70,0.00,0.00,0.00
3621,3/10/2025,FLORAL,6910167.25,875643.62,0.00,0.00,0.00
3622,3/10/2025,PRODUCE L2,247494.28,96258.00,0.00,0.00,56.47
3623,3/10/2025,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
3624,3/10/2025,VAV MUSHROOMS DDV,17838691.56,5464606.74,5488.05,9444.76,43315.61
3625,3/10/2025,D94 MISC L2,44438.02,7747.76,0.00,0.00,0.00
3626,3/10/2025,DEPT LEVEL SALES,59157.63,11081.72,0.00,0.00,0.00
3627,3/10/2025,TROPICALS,7229118.29,4812909.42,0.00,0.00,0.00
3628,3/10/2025,CUT FRUIT,16856586.98,3828651.53,1987.35,0.00,34543.43
3629,3/10/2025,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
3630,3/10/2025,GRAPES L2,17468689.76,8356211.05,7885.96,382.73,0.00
3631,3/10/2025,AVOCADOS L2,12896356.57,10468755.93,0.00,0.00,0.00
3632,3/10/2025,SANDWICHES AND SALADS,6509169.51,2197257.70,0.00,0.00,839.80
3633,3/10/2025,POTATOES ONIONS GARLIC,37504736.76,16391190.46,0.00,0.00,1869.70
3634,3/10/2025,STONE FRUIT,1718400.18,2147958.73,0.00,0.00,0.00
3635,3/10/2025,MELONS,5222348.44,1092327.57,0.00,0.00,0.00
3636,3/10/2025,MIXED BERRIES,21346338.80,4116340.24,0.00,0.00,0.00
3637,3/10/2025,TOMATOES,21060130.55,11283528.51,617.65,0.00,42839.39
3638,3/10/2025,CITRUS,33389116.49,23149274.28,23008.33,2583.87,10698.50
3639,3/10/2025,BANANAS PINEAPPLES,20817543.25,35522468.14,0.00,0.00,0.00
3640,3/17/2025,TOMATOES,20626588.94,11170207.63,454.53,0.00,42809.25
3641,3/17/2025,TRUCK VEG CHILIS,32393844.57,25047950.09,0.00,0.00,0.00
3642,3/17/2025,COOKING VEGTABLES,33165011.37,18002673.30,220.62,137.54,0.00
3643,3/17/2025,CITRUS,32504905.02,22911765.37,15899.51,2652.58,10852.77
3644,3/17/2025,POTATOES ONIONS GARLIC,35317845.29,15604313.38,0.00,0.00,1981.49
3645,3/17/2025,BANANAS PINEAPPLES,20842186.73,35384671.48,0.00,0.00,0.00
3646,3/17/2025,D94 MISC L2,23996.44,4665.59,0.00,0.00,0.00
3647,3/17/2025,MELONS,5537916.79,1151816.17,0.00,0.00,0.00
3648,3/17/2025,VAV MUSHROOMS DDV,17523218.40,5358562.55,3378.66,0.00,44289.32
3649,3/17/2025,TROPICALS,7212688.31,4845449.59,0.00,0.00,0.00
3650,3/17/2025,,0.00,0.00,0.00,0.00,0.00
3651,3/17/2025,STONE FRUIT,1543561.22,1984457.32,0.00,0.00,0.00
3652,3/17/2025,CUT FRUIT,16339643.29,3700352.16,1795.02,0.00,35252.08
3653,3/17/2025,STRAWBERRIES,21243400.14,5117557.00,0.00,0.00,0.00
3654,3/17/2025,PACKAGED VEGETABLES,30197978.88,10249079.91,691.12,38466.37,50627.82
3655,3/17/2025,SANDWICHES AND SALADS,6500723.70,2196313.00,0.00,0.00,840.20
3656,3/17/2025,PRODUCE L2,205943.15,84576.00,0.00,0.00,57.65
3657,3/17/2025,FLORAL,7386679.59,941647.38,0.00,0.00,0.00
3658,3/17/2025,MIXED BERRIES,21375923.63,4114409.00,0.00,0.00,0.00
3659,3/17/2025,AVOCADOS L2,12688759.50,10238271.77,0.00,0.00,0.00
3660,3/17/2025,GRAPES L2,16587916.67,8084842.36,7132.99,380.64,0.00
3661,3/17/2025,APPLES PEARS CHERRIES,20739455.37,6853539.52,0.00,0.00,5264.79
3662,3/17/2025,DEPT LEVEL SALES,58682.46,11896.22,0.00,0.00,0.00
3663,3/24/2025,CITRUS,32238087.76,22902020.17,13893.49,2587.35,10750.00
3664,3/24/2025,AVOCADOS L2,12343776.96,10372691.45,0.00,0.00,6997.60
3665,3/24/2025,CUT FRUIT,16114709.87,3643584.85,2139.66,476.85,35357.39
3666,3/24/2025,STONE FRUIT,1741760.61,2248935.24,0.00,0.00,0.00
3667,3/24/2025,D94 MISC L2,19732.82,4007.76,0.20,0.00,0.00
3668,3/24/2025,DEPT LEVEL SALES,53517.62,16769.78,0.00,0.00,0.00
3669,3/24/2025,PRODUCE L2,183398.98,76929.00,0.20,0.00,63.01
3670,3/24/2025,SANDWICHES AND SALADS,6526003.96,2212504.00,0.00,0.00,840.00
3671,3/24/2025,BANANAS PINEAPPLES,20847979.22,35394762.25,0.00,0.00,0.00
3672,3/24/2025,STRAWBERRIES,21679464.55,5194457.00,0.00,0.00,0.00
3673,3/24/2025,VAV MUSHROOMS DDV,17529310.32,5356763.41,2746.07,0.00,49556.62
3674,3/24/2025,MELONS,6357836.62,1315251.79,0.00,0.00,0.00
3675,3/24/2025,MIXED BERRIES,21498124.77,4141418.00,0.00,0.00,0.00
3676,3/24/2025,,0.00,0.00,0.00,0.00,0.00
3677,3/24/2025,APPLES PEARS CHERRIES,20709607.29,6877381.53,0.00,0.00,7401.59
3678,3/24/2025,TRUCK VEG CHILIS,32298904.86,24843507.95,0.00,0.00,0.00
3679,3/24/2025,TROPICALS,7046948.32,4660098.24,0.00,0.00,0.00
3680,3/24/2025,FLORAL,7069993.46,912559.17,0.00,0.00,0.00
3681,3/24/2025,POTATOES ONIONS GARLIC,34288344.68,15228574.89,0.00,0.00,2059.47
3682,3/24/2025,GRAPES L2,15984806.59,7847896.54,8171.20,388.68,0.00
3683,3/24/2025,PACKAGED VEGETABLES,30345641.61,10277291.10,318.58,30430.76,50662.50
3684,3/24/2025,COOKING VEGTABLES,33173212.41,17857097.44,127.20,71.15,0.00
3685,3/24/2025,TOMATOES,20737887.27,11275049.34,0.00,0.00,41362.39
3686,3/31/2025,MELONS,7177445.86,1467720.77,0.00,0.00,0.00
3687,3/31/2025,MIXED BERRIES,22282675.72,4342030.00,0.00,0.00,0.00
3688,3/31/2025,APPLES PEARS CHERRIES,21806401.63,7197232.02,0.00,0.00,4910.44
3689,3/31/2025,CUT FRUIT,17623607.56,4020315.92,800.63,602.73,38537.08
3690,3/31/2025,COOKING VEGTABLES,35325548.33,18975991.60,120.49,171.86,0.00
3691,3/31/2025,CITRUS,34835178.04,24306776.52,13415.07,1237.02,10107.98
3692,3/31/2025,STONE FRUIT,1856326.09,2407316.94,0.00,0.00,0.00
3693,3/31/2025,D94 MISC L2,22230.03,4557.12,4.91,0.00,0.00
3694,3/31/2025,AVOCADOS L2,13096809.12,10901296.82,4749.65,11305.31,7000.26
3695,3/31/2025,GRAPES L2,17347627.77,8529041.85,6938.12,381.99,0.00
3696,3/31/2025,DEPT LEVEL SALES,55072.95,10510.99,0.00,0.00,0.00
3697,3/31/2025,FLORAL,6594698.40,879932.45,0.00,0.00,0.00
3698,3/31/2025,POTATOES ONIONS GARLIC,37900783.51,16623456.96,0.00,0.00,2005.87
3699,3/31/2025,TRUCK VEG CHILIS,34869115.75,27805576.97,0.00,0.00,0.00
3700,3/31/2025,TOMATOES,22051950.75,12021247.70,0.00,0.00,52277.23
3701,3/31/2025,BANANAS PINEAPPLES,22233807.43,37822329.35,0.00,0.00,0.00
3702,3/31/2025,SANDWICHES AND SALADS,7223146.38,2453540.00,0.00,0.00,938.69
3703,3/31/2025,,0.00,0.00,0.00,0.00,0.00
3704,3/31/2025,VAV MUSHROOMS DDV,18510333.32,5662268.80,3722.90,0.00,54311.38
3705,3/31/2025,TROPICALS,7244129.20,4745176.24,0.00,0.00,0.00
3706,3/31/2025,PACKAGED VEGETABLES,31650902.72,10698213.60,147.81,22849.00,42238.64
3707,3/31/2025,STRAWBERRIES,23629215.24,5620807.00,0.00,0.00,0.00
3708,3/31/2025,PRODUCE L2,189009.07,79085.00,4.91,0.00,69.73
3709,4/7/2025,MIXED BERRIES,21499025.42,4199095.00,0.00,0.00,0.00
3710,4/7/2025,CITRUS,33543161.59,23914002.47,14438.10,2988.16,6752.58
3711,4/7/2025,SANDWICHES AND SALADS,7115529.81,2407985.00,0.00,0.00,779.88
3712,4/7/2025,PACKAGED VEGETABLES,31349474.56,10291761.11,247.29,26526.87,36895.95
3713,4/7/2025,GRAPES L2,17777704.68,8249109.43,7445.34,319.56,0.00
3714,4/7/2025,PRODUCE L2,185066.49,78496.00,4.21,0.00,60.09
3715,4/7/2025,MELONS,7603204.14,1522714.99,0.00,0.00,0.00
3716,4/7/2025,VAV MUSHROOMS DDV,17952391.78,5475532.14,3785.99,0.00,55804.72
3717,4/7/2025,POTATOES ONIONS GARLIC,36907362.11,16228222.89,0.00,0.00,1952.67
3718,4/7/2025,DEPT LEVEL SALES,62658.18,13216.40,0.00,0.00,0.00
3719,4/7/2025,CUT FRUIT,17955663.72,4074882.33,560.97,562.29,40382.35
3720,4/7/2025,TOMATOES,21506265.24,11687708.46,0.00,0.00,55491.33
3721,4/7/2025,TROPICALS,7212653.58,4599625.97,0.00,0.00,0.00
3722,4/7/2025,,0.00,0.00,0.00,0.00,0.00
3723,4/7/2025,APPLES PEARS CHERRIES,21186320.47,6969264.14,0.00,0.00,4703.84
3724,4/7/2025,COOKING VEGTABLES,34314908.17,18422838.63,211.27,180.00,28.82
3725,4/7/2025,STRAWBERRIES,23892985.70,5633298.00,0.00,0.00,0.00
3726,4/7/2025,STONE FRUIT,1831880.17,2385988.78,0.00,0.00,0.00
3727,4/7/2025,FLORAL,7196623.73,913354.36,0.00,0.00,0.00
3728,4/7/2025,TRUCK VEG CHILIS,34731954.64,27736806.27,0.00,0.00,0.00
3729,4/7/2025,AVOCADOS L2,13521132.89,10417718.47,7880.93,17485.05,7000.14
3730,4/7/2025,BANANAS PINEAPPLES,22259088.93,36623077.11,0.00,0.00,0.00
3731,4/7/2025,D94 MISC L2,25819.38,4638.92,4.21,0.00,0.00
3732,4/14/2025,TOMATOES,22937867.11,12359038.49,0.00,0.00,55930.99
3733,4/14/2025,GRAPES L2,18604152.39,8450762.51,6194.14,283.70,0.00
3734,4/14/2025,TROPICALS,7479568.18,4750243.78,0.00,0.00,0.00
3735,4/14/2025,MIXED BERRIES,22466006.74,4392306.00,0.00,0.00,0.00
3736,4/14/2025,COOKING VEGTABLES,37682361.20,20319352.35,75.81,162.85,0.00
3737,4/14/2025,VAV MUSHROOMS DDV,18826920.55,5705653.47,3896.22,2317.77,58264.41
3738,4/14/2025,PRODUCE L2,223477.23,96994.00,2.47,0.00,62.14
3739,4/14/2025,,0.00,0.00,0.00,0.00,0.00
3740,4/14/2025,SANDWICHES AND SALADS,6465748.72,2186315.00,0.00,0.00,756.00
3741,4/14/2025,FLORAL,13714048.06,1659815.78,0.00,0.00,0.00
3742,4/14/2025,CITRUS,33814954.41,25441919.07,19286.40,3120.73,2004.85
3743,4/14/2025,STRAWBERRIES,23093866.67,6595570.00,0.00,0.00,0.00
3744,4/14/2025,BANANAS PINEAPPLES,22870440.98,37000955.41,0.00,0.00,0.00
3745,4/14/2025,AVOCADOS L2,14192340.85,10602651.46,7337.42,16868.57,7000.14
3746,4/14/2025,STONE FRUIT,1905114.44,2359279.34,0.00,0.00,0.00
3747,4/14/2025,DEPT LEVEL SALES,72129.31,15754.22,0.00,0.00,0.00
3748,4/14/2025,APPLES PEARS CHERRIES,20485721.56,6785819.05,0.00,0.00,5516.48
3749,4/14/2025,CUT FRUIT,18697339.22,3949430.32,428.79,484.20,41451.39
3750,4/14/2025,TRUCK VEG CHILIS,38498042.05,31528869.06,0.00,0.00,0.00
3751,4/14/2025,POTATOES ONIONS GARLIC,43050854.53,18677336.41,0.00,0.00,2656.03
3752,4/14/2025,PACKAGED VEGETABLES,31784503.18,10286197.72,40.68,25142.93,37625.78
3753,4/14/2025,MELONS,9457959.37,1820466.41,0.00,0.00,0.00
3754,4/14/2025,D94 MISC L2,55624.94,8760.12,2.47,0.00,0.00
3755,4/21/2025,TRUCK VEG CHILIS,35029035.29,28296319.17,0.00,0.00,0.00
3756,4/21/2025,COOKING VEGTABLES,33190921.70,17546353.40,44.18,63.61,0.00
3757,4/21/2025,GRAPES L2,17721856.94,8013905.87,6131.35,284.66,0.00
3758,4/21/2025,APPLES PEARS CHERRIES,20152781.06,6713568.51,0.00,0.00,6589.57
3759,4/21/2025,TOMATOES,21051639.78,11420890.08,0.06,0.00,56844.28
3760,4/21/2025,CUT FRUIT,16933014.88,3772718.17,221.54,151.10,37720.78
3761,4/21/2025,MIXED BERRIES,20417374.47,4002513.00,0.00,0.00,0.00
3762,4/21/2025,BANANAS PINEAPPLES,22331512.97,36066803.58,0.00,0.00,0.00
3763,4/21/2025,VAV MUSHROOMS DDV,17271703.68,5272889.78,7094.70,5832.89,67164.06
3764,4/21/2025,SANDWICHES AND SALADS,6875824.29,2330214.00,0.00,0.00,756.00
3765,4/21/2025,CITRUS,31674223.80,23221522.30,16349.68,3131.22,2759.13
3766,4/21/2025,D94 MISC L2,23217.96,4600.09,0.95,0.00,0.00
3767,4/21/2025,AVOCADOS L2,14311650.49,10753830.66,8699.16,16095.59,7000.14
3768,4/21/2025,PACKAGED VEGETABLES,31026240.90,10011776.09,0.00,21211.70,39955.06
3769,4/21/2025,STONE FRUIT,2720705.24,3189338.97,0.00,0.00,0.00
3770,4/21/2025,DEPT LEVEL SALES,48796.74,7923.11,0.00,0.00,0.00
3771,4/21/2025,POTATOES ONIONS GARLIC,33486231.60,14726530.34,0.00,0.00,1454.73
3772,4/21/2025,TROPICALS,6705003.84,4403751.08,0.00,0.00,699.81
3773,4/21/2025,STRAWBERRIES,20336513.20,6022994.00,0.00,0.00,0.00
3774,4/21/2025,MELONS,9261217.52,1860403.74,0.00,0.00,0.00
3775,4/21/2025,,0.00,0.00,0.00,0.00,0.00
3776,4/21/2025,FLORAL,7400945.49,952807.65,0.00,0.00,0.00
3777,4/21/2025,PRODUCE L2,172208.04,72153.00,0.95,0.00,65.32
3778,4/28/2025,AVOCADOS L2,15052673.94,11364609.84,7166.27,15139.73,6904.16
3779,4/28/2025,STONE FRUIT,3500100.60,3977376.99,0.00,0.00,0.00
3780,4/28/2025,BANANAS PINEAPPLES,23212387.70,37246168.46,0.00,0.00,0.00
3781,4/28/2025,POTATOES ONIONS GARLIC,36828056.91,15907028.99,0.00,0.00,1314.82
3782,4/28/2025,D94 MISC L2,27268.73,5193.62,1.90,0.00,0.00
